,ALLGRADEX,SEGRADES,CENREG,EDCPUB,EDCCAT,EDCREL,EDCPRI,EDCINTK12,EDCHSFL,DISTASSI,SCHRTSCHL,SCHLMAGNET,SEENJOY,SEABSNT,FCSCHOOL,FCTEACHR,FCSTDS,FHHOME,FHWKHRS,FOSTORY2X,FOCRAFTS,FOGAMES,FOBUILDX,FOSPORT,FORESPON,FOHISTX,FODINNERX,FOLIBRAYX,FOBOOKSTX,FOCONCRTX,FOMUSEUMX,FOZOOX,FOGROUPX,HHENGLISH,CSPEAKX,HHTOTALXX,HHPRTNRSX,P1REL,P1SEX,P1AGE,P2AGE,P2REL,P2SEX,P2MRSTA,PAR1EMPL,PAR1FTFY,PAR2FTFY,NUMSIBSX,TTLHHINC,OWNRNTHB,HVINTSPHO,HVINTCOM,INTACC,CHLDNT,LRNCOMP,LRNTAB,LRNCELL
7684,11,1,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,2,1,1,1,3,6,2,1,1,1,1,1,2,3,2,1,1,2,2,1,1,2,5.0,0.0,1,2,46,46,1,1,1,1,1,1,2,12,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7685,13,2,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2,2,2,2,1,3,10,1,2,2,2,1,2,1,7,2,2,2,2,2,2,2,2,6.0,0.0,1,2,42,48,1,1,1,4,3,1,3,3,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0
7686,5,2,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,3,2,3,4,5,2,1,2,2,2,1,1,7,2,2,2,2,2,2,1,4,4.0,0.0,1,2,35,51,1,1,1,4,3,1,1,4,1,1.0,1.0,1.0,1.0,2.0,1.0,2.0
7687,12,1,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1,1.0,1,1,3,3,3,2,1,2,1,2,1,1,1,1,7,1,2,1,2,2,1,2,4,4.0,0.0,1,1,45,45,1,1,1,2,2,2,1,4,1,1.0,1.0,1.0,2.0,1.0,2.0,2.0
7688,6,4,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,1,2,2,3,5,1,1,1,1,1,1,2,7,1,1,2,2,2,2,1,2,4.0,0.0,1,1,50,45,1,2,1,1,1,1,1,9,1,1.0,1.0,1.0,2.0,1.0,1.0,2.0
7689,10,3,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,3,2,2,2,2,3,5,1,2,2,2,1,1,1,5,1,2,2,2,1,1,1,2,4.0,0.0,1,1,45,43,1,2,1,1,1,3,1,8,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0
7690,15,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,2,2,2,3,4,2,2,2,2,2,1,2,3,2,2,1,2,2,2,1,2,4.0,0.0,1,2,54,52,1,1,1,4,2,1,1,9,1,1.0,1.0,1.0,2.0,1.0,2.0,1.0
7691,6,2,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2,1,1,1,1,3,6,1,2,1,2,2,2,2,4,1,2,2,2,2,1,1,2,3.0,0.0,1,2,41,65,5,2,3,1,1,3,0,4,2,1.0,2.0,3.0,2.0,2.0,1.0,1.0
7692,10,2,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,1,1,2,4,2,1,2,2,1,1,1,1,7,2,1,2,1,2,1,1,2,3.0,0.0,1,1,61,54,1,2,1,4,3,1,0,12,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7693,12,2,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,2,2,2,2,4,2,2,2,1,1,1,1,4,2,2,2,2,2,2,1,2,5.0,0.0,1,1,46,49,1,2,1,1,1,2,2,9,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0
7694,13,1,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,1.0,1,1,1,1,1,4,5,2,2,2,2,2,1,2,0,2,2,2,2,2,2,1,2,5.0,0.0,1,2,46,44,1,1,4,1,1,3,0,7,2,1.0,1.0,1.0,1.0,2.0,1.0,1.0
7695,14,2,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,2,2,2,4,10,2,2,2,2,1,1,1,3,2,1,1,1,2,2,1,2,4.0,0.0,1,2,37,40,1,1,1,1,1,3,1,5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7696,13,2,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,3,2,3,3,3,4,7,2,2,2,2,2,1,2,7,2,2,1,2,1,2,1,2,5.0,0.0,1,2,49,54,1,1,1,1,1,3,2,7,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0
7697,6,1,3,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2,2,2,1,2,2,3,1,1,1,1,2,2,1,6,2,1,2,2,2,2,1,2,4.0,0.0,1,2,27,23,3,1,5,2,2,1,0,6,1,1.0,1.0,1.0,2.0,2.0,1.0,1.0
7698,8,1,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2.0,1,1,2,1,2,4,7,1,2,2,2,2,2,1,3,1,1,1,2,2,1,1,2,3.0,0.0,1,1,57,54,1,2,1,1,1,3,0,12,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0
7699,11,1,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1,2.0,1,1,1,1,1,4,2,1,1,2,2,2,1,1,7,2,2,2,2,2,2,2,6,3.0,0.0,1,2,49,52,1,1,1,4,3,2,0,9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7700,13,2,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,1,1,1,3,2,1,2,2,1,1,1,1,5,2,2,2,1,2,1,1,2,4.0,0.0,1,2,47,45,1,1,1,1,1,1,1,12,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7701,5,2,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,2,1,1,1,3,3,1,1,2,1,1,1,2,5,2,1,2,1,2,2,1,2,4.0,0.0,1,1,47,45,1,2,1,4,3,1,1,9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7702,12,1,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,1,2,1,2,2,3,6,2,1,2,1,1,1,1,1,1,2,1,2,2,2,1,2,3.0,0.0,3,1,50,40,1,2,1,1,1,1,0,9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7703,15,3,3,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,3,4,4,3,4,2,4,2,2,1,2,2,2,2,5,2,2,2,2,2,2,1,2,4.0,0.0,3,1,52,36,1,2,1,4,3,3,1,7,1,1.0,1.0,1.0,2.0,2.0,2.0,1.0
7704,9,1,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,1,1,2,3,4,2,2,2,2,1,1,2,0,2,2,2,2,2,2,1,2,3.0,0.0,1,2,40,39,1,1,1,1,1,1,0,9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7705,15,1,3,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,2,1,1,1,4,12,2,2,1,1,1,1,1,5,1,1,2,2,2,1,1,2,4.0,0.0,1,1,54,50,1,2,1,1,1,1,1,9,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0
7706,9,2,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,1,1,1,3,5,2,1,1,1,1,1,1,7,2,2,2,2,2,2,1,2,4.0,0.0,1,2,46,54,1,1,5,2,2,1,1,5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7707,15,2,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,1,1,1,2,5,2,1,1,2,1,1,1,6,2,2,2,2,2,2,1,4,9.0,0.0,1,2,52,50,1,1,1,1,1,2,1,2,2,1.0,1.0,1.0,1.0,1.0,2.0,2.0
7708,10,2,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1,2.0,1,1,1,1,1,4,2,2,2,2,2,2,1,1,4,1,2,2,2,1,1,2,3,6.0,0.0,1,2,40,53,1,1,1,4,2,1,2,4,2,1.0,1.0,1.0,1.0,1.0,2.0,1.0
7709,14,2,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,1,1,1,4,10,2,2,2,1,1,1,1,5,2,2,2,2,2,2,1,2,4.0,0.0,1,1,38,38,1,2,1,1,1,1,1,12,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7710,10,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,1.0,1,1,1,2,1,1,1,1,1,1,1,1,2,2,7,2,1,1,2,2,2,1,2,5.0,0.0,1,2,48,42,3,1,1,1,1,1,2,11,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0
7711,12,2,3,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,1,1,1,3,8,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,2,4.0,0.0,1,1,66,55,1,2,1,2,2,2,1,10,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0
7712,13,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,2,2,2,4,10,2,1,2,2,2,1,2,3,2,2,2,2,2,1,1,2,5.0,0.0,1,2,47,50,1,1,1,2,2,1,2,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7713,14,1,3,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,1,2,2,2,2,2,2,1,1,1,2,2,5,2,2,2,2,2,2,1,2,3.0,0.0,1,2,38,42,1,1,1,1,1,1,0,7,1,1.0,1.0,1.0,2.0,1.0,2.0,1.0
7714,14,2,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,4.0,0.0,1,2,51,54,1,1,1,1,1,1,1,9,1,1.0,1.0,1.0,2.0,1.0,2.0,1.0
7715,9,2,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,3,1,3,3,3,2,2,2,2,2,2,1,1,2,3,2,2,2,2,2,2,1,2,3.0,0.0,3,2,27,34,1,1,1,1,1,2,0,8,1,1.0,1.0,1.0,3.0,1.0,2.0,1.0
7716,4,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,1,1,1,3,2,1,1,2,2,1,2,2,7,2,2,2,2,2,2,1,2,7.0,0.0,1,2,26,27,1,1,5,4,3,1,4,5,2,1.0,2.0,3.0,3.0,2.0,2.0,1.0
7717,15,1,3,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,1,1,1,3,5,2,2,1,2,2,2,2,5,2,2,2,2,2,1,1,2,5.0,0.0,1,2,48,49,1,1,1,4,3,1,2,11,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0
7718,11,1,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,1,1,1,3,5,1,1,1,2,1,2,2,5,1,1,2,2,2,2,1,2,5.0,0.0,1,2,47,51,3,2,1,1,1,1,1,7,2,1.0,1.0,1.0,1.0,2.0,1.0,1.0
7719,4,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1,2.0,2,1,1,1,1,3,4,1,1,1,1,1,1,1,7,2,1,2,1,1,2,1,2,4.0,0.0,1,1,43,42,1,2,1,1,1,2,1,5,2,1.0,1.0,1.0,2.0,2.0,1.0,2.0
7720,13,1,3,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,3,1,2,1,2,3,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,4.0,0.0,1,2,48,55,1,1,1,2,2,3,1,8,1,1.0,1.0,1.0,1.0,2.0,1.0,2.0
7721,5,2,4,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1.0,1,1,1,1,1,4,3,1,1,1,1,2,1,1,4,2,2,2,2,2,2,1,2,4.0,0.0,1,1,42,47,1,2,1,1,1,1,1,9,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0
7722,10,2,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,1.0,2,1,2,1,1,3,6,1,1,1,1,1,1,1,7,2,1,2,2,1,1,2,3,4.0,0.0,1,2,36,39,4,1,1,1,1,1,1,8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7723,11,1,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,1,2,1,4,6,1,2,1,1,2,1,2,7,1,2,2,2,2,2,1,2,4.0,1.0,1,2,32,35,6,1,5,1,1,3,1,5,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7724,10,1,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,1,1,1,3,5,1,1,1,1,1,1,1,4,2,2,2,2,2,1,1,2,7.0,0.0,1,1,42,42,1,2,1,1,1,3,4,12,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7725,13,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,1,2,2,3,5,1,2,2,1,2,1,1,3,2,2,1,2,2,1,1,2,3.0,0.0,1,2,47,47,1,1,1,1,2,1,0,9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7726,15,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,1,2,1,3,8,1,2,2,1,2,1,2,4,2,2,2,1,2,1,1,2,4.0,0.0,1,2,51,46,1,1,1,2,2,1,1,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7727,7,2,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,2,3,2,4,5,2,1,1,1,1,1,1,3,1,2,1,1,1,2,1,2,3.0,0.0,1,2,42,37,1,1,1,2,2,1,0,8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7728,13,1,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,1,1,1,4,8,1,2,2,2,2,1,1,5,2,1,2,1,2,2,1,2,5.0,0.0,1,2,42,46,3,1,1,1,1,1,2,12,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0
7729,11,1,3,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1,2.0,1,1,1,1,1,4,10,2,2,1,1,2,1,2,5,1,1,2,2,2,1,1,2,4.0,0.0,1,1,53,52,1,2,1,1,1,1,1,11,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7730,11,2,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,3,1,2,2,2,1,1,1,1,2,1,2,1,1,5,2,1,1,1,2,1,1,2,3.0,0.0,1,2,57,55,1,1,1,1,1,1,0,9,1,1.0,1.0,1.0,3.0,1.0,2.0,2.0
7731,12,2,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,1.0,2,1,2,2,1,3,2,1,2,2,1,1,1,1,3,2,2,2,2,2,1,2,6,6.0,0.0,1,1,55,50,1,2,1,1,1,3,3,5,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0
7732,13,2,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,2,2,2,2,6,2,2,2,2,1,1,2,5,2,2,1,2,2,1,1,2,4.0,0.0,1,2,56,59,1,1,1,1,1,1,1,6,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0
7733,7,2,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,1.0,2,1,1,1,1,3,4,1,1,1,1,1,1,2,5,1,1,1,2,2,1,1,2,4.0,0.0,1,2,40,41,1,1,1,1,1,1,1,10,1,1.0,1.0,1.0,2.0,1.0,1.0,2.0
7734,14,3,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,4,4,4,4,4,1,2,2,2,1,1,2,2,1,7,1,2,2,2,2,2,1,2,4.0,0.0,1,2,40,37,3,1,5,4,3,1,0,3,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0
7735,14,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,1,2,1,4,15,1,1,2,1,2,2,2,4,2,2,2,2,2,1,1,2,3.0,0.0,1,2,57,62,1,1,1,1,1,1,0,8,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0
7736,14,1,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,2,2,1,4,15,1,2,2,1,2,1,1,7,2,1,2,2,2,1,1,2,4.0,0.0,2,2,44,46,1,1,1,1,1,1,1,11,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0
7737,3,1,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,4,1,1,1,1,4,5,1,1,1,1,1,1,1,7,2,2,2,1,2,1,1,3,5.0,0.0,1,2,38,41,1,1,1,2,2,1,2,2,2,1.0,2.0,3.0,2.0,2.0,1.0,1.0
7738,11,3,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,3,1,1,1,1,2,5,2,2,2,2,1,1,1,3,2,2,1,1,2,1,1,2,4.0,0.0,1,1,53,52,1,2,1,1,1,2,1,9,1,1.0,1.0,1.0,2.0,1.0,1.0,1.0
7739,8,2,3,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,1,1,1,3,6,1,2,1,2,1,1,1,6,1,2,2,1,2,1,1,2,4.0,0.0,1,2,44,45,1,1,1,2,2,1,1,12,1,1.0,1.0,1.0,2.0,1.0,2.0,2.0
7740,15,1,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,1,1,1,2,1,1,1,2,2,2,1,2,5,2,2,2,2,2,2,1,2,4.0,0.0,1,2,38,49,1,1,1,1,1,1,1,8,1,1.0,1.0,1.0,2.0,1.0,2.0,1.0
7741,9,1,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,3,1,2,2,2,4,7,2,1,1,1,1,1,2,4,1,2,2,2,2,2,1,2,4.0,0.0,1,1,43,37,1,2,1,1,1,3,1,8,1,1.0,1.0,1.0,2.0,1.0,2.0,2.0
7742,7,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,1,1,1,2,1,1,2,1,1,1,1,1,7,1,1,2,2,2,1,1,2,4.0,0.0,1,2,47,49,1,1,1,1,1,1,1,10,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0
7743,11,2,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,1,1,1,3,5,1,2,1,2,2,2,2,4,1,1,1,2,2,2,1,2,8.0,0.0,1,1,50,47,1,2,1,1,1,2,5,9,1,1.0,1.0,1.0,2.0,1.0,1.0,2.0
7744,14,1,3,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,2,3,2,1,4,10,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3.0,0.0,1,2,50,48,1,1,1,1,1,1,0,9,1,1.0,1.0,1.0,2.0,1.0,2.0,2.0
7745,3,1,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,1,1,1,4,5,1,1,1,1,1,2,2,5,2,2,2,2,2,2,1,4,3.0,0.0,1,1,35,37,1,2,1,1,2,2,0,4,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0
7746,6,3,3,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,3,1,2,2,2,2,2,2,2,1,2,1,2,1,7,2,2,2,2,1,1,1,2,4.0,0.0,5,2,58,59,5,2,1,4,2,3,1,3,1,2.0,2.0,4.0,2.0,2.0,1.0,2.0
7747,13,1,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,2,1,1,4,10,1,2,2,2,2,1,1,7,1,1,2,1,1,2,1,2,4.0,0.0,1,2,46,46,1,1,1,4,3,1,1,9,1,1.0,1.0,1.0,1.0,1.0,2.0,2.0
7748,6,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,1,1,1,3,4,1,1,1,1,1,1,1,7,1,1,2,1,2,1,1,2,7.0,0.0,1,2,32,34,3,1,3,4,3,2,4,9,3,1.0,1.0,1.0,2.0,1.0,2.0,1.0
7749,7,1,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,1,1,1,3,5,1,1,1,1,1,1,2,7,2,2,1,1,2,1,1,2,3.0,0.0,1,1,42,46,1,2,1,1,1,1,0,8,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0
7750,13,2,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,3,1,1,1,1,3,1,1,1,2,1,1,1,2,4,2,1,1,2,2,1,1,2,4.0,0.0,1,2,48,49,1,2,1,1,1,1,1,7,2,1.0,1.0,1.0,1.0,1.0,2.0,2.0
7751,11,3,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,3,2,2,1,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,3.0,0.0,5,2,60,59,5,1,1,4,3,1,0,8,1,1.0,1.0,1.0,2.0,1.0,2.0,2.0
7752,2,2,3,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2,1,4,3,4,2,2,1,1,2,1,1,1,2,7,1,2,1,1,2,1,1,2,3.0,0.0,5,2,53,54,5,1,1,4,3,1,0,9,1,1.0,1.0,1.0,2.0,1.0,1.0,2.0
7753,7,2,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,2,1,2,3,3,2,2,2,1,2,1,2,5,1,2,1,2,2,1,1,2,3.0,0.0,5,2,69,69,5,1,1,2,2,1,0,8,1,1.0,1.0,1.0,2.0,1.0,1.0,2.0
7754,14,2,2,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2,2.0,2,1,2,2,1,3,5,2,2,2,2,2,1,2,0,2,2,2,2,2,1,1,2,3.0,0.0,1,1,53,72,1,1,1,1,1,2,0,3,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7755,11,3,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,3,1,1,1,3,1,2,1,2,1,1,1,1,5,2,2,2,2,1,2,2,4,5.0,0.0,5,2,69,86,5,1,1,2,2,3,0,2,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0
7756,10,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,2,2,2,3,2,1,2,2,1,2,1,1,7,2,1,2,2,2,2,1,2,5.0,0.0,1,2,44,51,1,1,1,4,3,1,2,10,1,1.0,1.0,1.0,2.0,1.0,2.0,1.0
7757,14,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,1,1,1,3,8,1,2,1,2,1,1,2,7,2,1,1,1,2,2,1,2,3.0,0.0,1,1,57,56,1,2,1,2,2,2,0,10,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0
7758,15,1,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1,2.0,1,1,1,1,1,3,5,2,2,2,2,2,2,2,5,2,2,2,2,2,2,1,2,3.0,0.0,3,2,56,59,1,1,1,4,3,1,0,12,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0
7759,11,1,3,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,2,3,3,3,6,2,2,1,1,2,1,2,7,1,1,2,2,2,2,1,2,5.0,0.0,1,2,40,42,1,1,1,1,1,1,2,8,1,1.0,1.0,1.0,3.0,1.0,1.0,1.0
7760,13,2,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2,1,1,2,1,3,5,2,2,2,2,2,1,2,6,2,2,2,2,2,2,1,2,3.0,0.0,3,2,45,48,1,1,1,2,2,1,0,10,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0
7761,8,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,2,3,2,3,5,1,2,2,1,1,1,2,5,2,2,2,2,2,2,1,2,4.0,0.0,1,2,32,34,1,1,1,1,1,2,1,3,2,1.0,2.0,3.0,4.0,1.0,1.0,1.0
7762,9,1,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,2,2,2,3,2,1,2,2,2,1,2,2,3,1,1,2,2,2,2,1,2,5.0,0.0,1,2,55,55,1,1,1,1,1,1,2,10,1,1.0,1.0,1.0,2.0,1.0,2.0,2.0
7763,13,1,4,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,1,1,1,2,2,4,25,1,2,1,2,2,1,1,6,2,2,2,1,2,1,1,2,4.0,0.0,1,1,53,53,1,2,1,1,1,1,1,12,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0
7764,12,3,4,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2,1,1,1,1,2,3,2,2,2,2,2,1,1,7,2,2,1,2,2,2,1,2,4.0,0.0,1,2,51,53,1,1,1,2,2,1,1,9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7765,14,1,2,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,1.0,1,1,1,1,1,4,5,2,2,1,1,1,2,2,7,2,2,2,2,2,2,1,2,5.0,0.0,1,1,39,40,1,2,1,1,2,1,2,8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7766,15,1,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,1,1,1,1,4,20,1,2,1,2,2,1,2,7,2,1,2,2,2,2,1,2,4.0,0.0,1,1,62,64,1,2,1,1,1,1,0,12,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0
7767,12,1,4,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,1,1,1,1,1,4,20,2,2,1,1,2,1,1,7,1,2,2,1,1,1,1,4,4.0,0.0,1,2,43,43,1,1,1,4,3,1,1,8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7768,6,1,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,2,4,2,1,3,3,3,1,1,1,1,1,1,2,7,1,1,2,1,2,1,1,2,4.0,0.0,1,1,44,44,1,2,1,1,1,2,1,8,1,1.0,1.0,1.0,2.0,1.0,2.0,2.0
7769,11,1,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1,2.0,2,1,1,1,1,3,3,2,1,1,2,2,1,1,5,2,2,2,2,2,2,1,3,7.0,0.0,1,1,55,39,1,2,1,1,1,3,4,4,2,1.0,1.0,1.0,2.0,1.0,2.0,2.0
7770,6,1,1,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,1,1,1,1,1,4,5,1,1,1,1,1,2,1,5,1,1,1,1,1,1,1,2,4.0,0.0,1,1,41,41,1,2,1,1,1,1,1,10,1,1.0,1.0,1.0,3.0,1.0,1.0,2.0
7771,10,2,4,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2,2.0,3,1,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,5.0,0.0,1,1,50,50,1,2,1,1,1,2,2,9,1,1.0,1.0,1.0,2.0,2.0,1.0,2.0
7772,11,2,4,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,1,1,2,1,2,4,6,2,2,2,2,1,1,1,6,2,2,2,2,1,2,1,2,5.0,0.0,1,1,51,48,1,2,1,1,1,1,1,8,1,1.0,1.0,1.0,4.0,1.0,1.0,1.0
