BASMID,SEGRADES,CENREG,EDCPUB,EDCCAT,EDCREL,EDCPRI,EDCINTK12,EDCHSFL,DISTASSI,SCHRTSCHL,SCHLMAGNET,SEENJOY,SEABSNT,FCSCHOOL,FCTEACHR,FCSTDS,FHHOME,FHWKHRS,FOSTORY2X,FOCRAFTS,FOGAMES,FOBUILDX,FOSPORT,FORESPON,FOHISTX,FODINNERX,FOLIBRAYX,FOBOOKSTX,FOCONCRTX,FOMUSEUMX,FOZOOX,FOGROUPX,HHENGLISH,CSPEAKX,HHTOTALXX,HHPRTNRSX,P1REL,P1SEX,P1AGE,P2REL,P2SEX,P2MRSTA,PAR1EMPL,PAR1FTFY,PAR1MARST,PAR2FTFY,PAR2MARST,NUMSIBSX,TTLHHINC,OWNRNTHB,HVINTSPHO,HVINTCOM,INTACC,CHLDNT,LRNCOMP,LRNTAB,LRNCELL
20191102692,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,12,1,1,2,1,1,1,1,7,2,1,2,1,2,1,1,2,4,0,1,1,55,1,2,1,1,1,1,1,1,1,6,1,1,1,1,1,1,2,2
20191102714,2,3,1,2,2,2,2,2,1,2,2,2,1,2,2,2,3,5,2,2,2,1,2,1,2,3,2,2,2,2,2,2,1,2,6,0,1,2,48,1,1,1,1,2,1,1,1,3,9,1,1,1,1,2,1,2,1
20191102746,3,2,1,2,2,2,2,2,1,2,2,2,2,3,3,2,3,5,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,4,0,3,1,35,1,2,4,1,1,2,3,2,1,5,2,1,1,1,3,1,2,1
20191102754,2,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,4,1,2,2,2,2,2,2,2,7,1,2,2,2,2,2,1,2,4,0,1,1,60,1,2,5,1,1,2,1,2,1,8,1,1,1,1,2,1,2,1
20191102766,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,4,10,1,2,2,1,1,1,1,4,2,2,2,2,2,2,1,2,4,0,1,1,59,1,2,1,1,1,1,1,1,1,11,1,1,1,1,1,1,2,1
20191102768,1,3,1,2,2,2,2,2,1,2,2,1,1,2,1,2,4,15,2,2,2,1,1,1,2,6,1,2,1,2,2,1,2,6,4,0,1,1,69,1,2,1,2,2,1,3,1,1,6,1,1,1,1,1,1,1,1
20191102777,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,4,18,2,2,1,2,2,2,2,0,1,2,2,2,2,2,1,2,5,0,1,1,42,1,2,1,1,1,1,2,1,2,5,1,1,1,1,1,1,1,1
20191102796,1,3,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,4,1,1,1,1,1,1,1,7,2,1,2,1,1,1,1,6,4,0,1,2,50,1,1,1,3,3,1,2,1,1,3,2,1,1,1,1,1,2,1
20191102800,1,3,1,2,2,2,2,2,1,2,2,2,1,2,1,1,3,2,1,1,1,1,1,1,1,5,1,2,2,1,1,2,1,2,5,0,1,1,47,1,2,1,1,1,1,2,1,2,7,1,1,1,1,3,1,2,1
20191102847,5,3,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,6,1,2,1,2,2,2,1,2,3,0,1,1,44,1,2,1,2,2,1,1,1,0,3,1,1,1,1,2,1,1,1
20191102917,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,1,2,1,1,2,1,3,1,2,1,2,2,1,1,2,4,0,1,2,44,1,2,1,1,2,1,2,1,1,1,1,1,1,1,4,1,2,1
20191102980,1,2,1,2,2,2,2,2,1,2,1,1,1,1,1,1,4,5,1,1,1,1,1,1,1,4,1,1,2,1,1,1,1,2,3,0,2,2,48,2,1,1,1,1,1,3,1,0,10,1,1,1,1,1,1,1,1
20191102988,5,3,1,2,2,2,2,2,1,2,2,4,1,2,1,1,3,4,1,1,1,1,1,1,2,7,1,2,2,1,2,1,1,2,4,0,1,1,37,1,2,1,1,1,1,1,1,1,9,1,1,1,1,3,1,1,1
20191103015,5,3,1,2,2,2,2,2,1,2,2,2,1,2,1,1,3,1,1,1,1,1,2,1,2,5,2,2,2,2,2,2,1,2,4,0,1,2,38,1,1,1,1,2,1,1,1,1,9,1,1,1,1,2,2,1,2
20191103018,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,4,10,2,2,2,2,1,2,2,5,2,2,1,2,2,1,1,2,4,0,1,2,49,1,1,1,4,3,1,1,1,1,9,1,1,1,1,1,1,2,1
20191103030,5,1,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,6,1,2,1,2,2,2,1,2,5,0,1,1,40,1,2,1,1,1,1,3,1,2,12,1,1,1,1,2,1,1,2
20191103053,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,2,1,1,1,1,1,2,2,7,1,2,2,1,2,1,1,2,4,0,1,1,34,1,2,1,1,1,1,1,1,1,7,1,1,1,1,2,1,1,2
20191103124,2,1,1,2,2,2,2,2,1,2,2,2,1,2,1,2,3,6,1,2,2,2,1,1,1,7,2,2,2,2,2,1,1,4,3,0,1,2,43,1,1,1,4,3,2,1,1,0,7,1,1,1,1,1,1,1,1
20191103132,1,2,1,2,2,2,2,2,1,2,2,1,1,1,2,1,4,2,1,1,1,1,1,1,1,5,2,1,1,2,1,1,2,2,3,0,1,1,48,1,2,1,1,1,1,1,1,0,10,1,1,1,1,1,1,1,2
20191103175,3,4,1,2,2,2,2,2,1,2,2,2,3,2,3,3,3,4,1,1,1,2,1,2,1,4,1,2,1,2,2,1,1,2,4,0,1,1,48,1,2,1,1,1,1,1,1,1,5,1,1,1,1,2,1,1,1
20191103184,5,1,1,2,2,2,2,2,1,2,2,2,1,2,4,2,2,5,1,2,1,2,1,1,1,7,1,1,2,2,2,2,1,2,3,0,1,2,47,1,2,1,1,1,1,1,1,0,12,2,1,1,1,1,1,1,1
20191103197,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,5,2,2,1,2,2,1,2,4,2,1,2,2,2,2,1,2,4,0,1,2,40,1,1,1,2,2,1,1,1,1,8,1,1,1,1,2,1,2,2
20191103200,2,4,1,2,2,2,2,2,2,2,2,3,1,3,3,3,2,5,2,2,2,1,2,1,2,5,2,2,1,2,2,2,1,2,3,0,1,2,51,1,1,1,1,1,1,1,1,0,12,1,1,1,1,2,1,2,1
20191103202,2,4,1,2,2,2,2,2,1,2,2,3,1,2,2,2,4,15,2,2,2,2,2,1,2,6,2,2,2,2,1,2,1,2,3,0,3,2,36,1,1,5,1,1,2,1,2,0,9,1,1,1,1,1,1,2,1
20191103208,1,2,1,2,2,2,2,2,1,2,2,2,1,1,2,1,4,5,1,1,1,2,1,1,2,3,2,2,1,2,1,2,1,2,4,0,1,1,90,1,2,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,1
20191103214,1,2,1,2,2,2,2,2,1,2,2,3,1,1,1,1,2,4,1,2,2,1,1,1,1,4,1,1,1,1,2,1,1,2,3,0,1,2,39,1,1,1,1,1,1,1,1,0,7,1,1,1,1,2,1,1,1
20191103237,1,2,1,2,2,2,2,2,1,2,2,1,1,1,2,1,2,2,1,1,2,2,1,1,1,4,1,1,1,1,2,2,1,2,3,0,5,1,57,5,2,1,1,1,1,1,1,0,8,1,1,1,1,3,1,2,1
20191103318,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,6,1,1,1,1,1,1,1,7,2,2,2,2,2,1,1,2,3,0,5,1,70,5,2,1,4,3,1,2,1,0,5,1,1,1,1,3,1,2,1
20191103320,1,4,1,2,2,2,2,2,1,2,2,2,1,2,2,2,3,5,1,1,1,1,1,1,2,6,2,1,2,2,1,1,1,2,5,0,1,2,38,1,1,1,1,1,1,1,1,2,8,1,1,1,1,1,1,2,1
20191103367,3,3,1,2,2,2,2,1,1,2,2,3,1,2,2,3,3,4,2,2,2,1,2,1,1,4,2,2,1,2,2,2,2,3,3,0,1,1,53,1,2,1,1,2,1,1,1,0,8,1,1,1,1,1,1,2,1
20191103386,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,1,4,8,1,2,1,1,1,1,1,6,1,2,2,2,1,1,1,2,3,0,1,2,32,3,1,1,1,1,1,1,1,0,5,2,1,2,3,2,2,1,1
20191103413,3,2,1,2,2,2,2,2,1,2,2,4,4,2,1,1,2,4,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,3,0,2,2,42,2,1,1,2,2,1,1,1,0,10,1,1,1,1,1,1,2,1
20191103448,1,3,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,5,2,2,2,2,1,2,1,7,2,2,1,2,2,2,1,2,4,0,1,1,44,1,2,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1
20191103473,1,4,1,2,2,2,2,2,1,2,2,1,1,1,1,1,4,2,2,1,2,1,2,1,1,7,2,2,2,2,2,2,1,2,4,0,1,1,35,3,2,1,1,1,1,1,1,0,5,2,1,1,1,3,1,1,2
20191103544,5,4,1,2,2,2,2,2,1,1,2,2,1,2,1,2,4,1,1,1,1,1,1,1,1,5,2,2,1,1,1,2,1,2,4,0,1,1,42,1,2,5,1,1,2,1,2,1,9,2,1,1,1,1,1,1,1
20191103546,1,3,1,2,2,2,2,2,1,2,2,3,1,1,3,2,3,3,1,2,1,2,2,1,2,3,2,2,2,2,2,1,1,2,4,0,1,2,58,1,1,1,1,2,1,3,1,1,9,1,1,1,1,3,1,2,1
20191103587,1,1,1,2,2,2,2,2,1,2,2,1,1,1,2,2,4,7,2,2,1,2,1,2,2,5,2,2,2,2,2,2,1,2,4,0,1,1,48,1,2,1,1,1,1,1,1,1,9,1,1,1,1,2,1,1,2
20191103588,2,4,1,2,2,2,2,2,1,2,2,2,1,2,2,3,2,1,1,1,1,1,1,1,1,7,1,1,2,2,2,2,1,2,8,0,1,2,32,1,1,1,4,3,1,1,1,2,8,1,1,1,1,2,1,1,1
20191103618,1,4,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1,2,2,5,1,2,2,1,2,2,1,2,4,0,1,1,48,1,2,1,1,1,1,2,1,1,12,1,1,1,1,1,1,1,2
20191103622,2,4,1,2,2,2,2,2,2,1,2,2,2,1,2,1,4,18,1,1,1,1,1,1,2,6,1,1,2,1,1,1,1,2,3,0,1,2,37,1,1,1,4,3,1,1,1,0,8,1,1,1,1,2,1,1,2
20191103646,2,1,1,2,2,2,2,2,2,2,2,4,1,2,2,2,1,0,2,2,2,2,2,1,1,2,2,2,1,2,2,2,1,2,4,0,1,2,54,1,1,4,1,1,3,3,3,1,6,1,1,1,1,2,1,2,1
20191103695,1,3,1,2,2,2,2,2,2,2,2,2,1,1,1,1,4,8,2,2,1,2,1,2,2,4,2,1,2,2,2,1,1,2,4,0,1,2,46,1,1,1,1,1,1,1,1,1,9,1,1,1,1,2,1,2,2
20191103709,2,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,2,5,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,3,0,1,1,54,1,2,5,1,1,2,1,2,0,5,2,1,1,1,1,2,1,1
20191103751,3,3,1,2,2,2,2,2,1,2,2,1,3,1,1,1,2,5,2,2,1,2,2,1,1,5,2,1,1,2,2,1,1,2,3,0,1,2,52,1,1,1,1,1,1,1,1,0,6,2,1,1,1,1,1,1,1
20191103791,4,2,1,2,2,2,2,2,1,2,2,3,2,2,1,1,3,4,1,2,2,2,1,1,2,3,2,2,2,2,2,1,1,2,4,0,2,2,49,2,1,1,1,1,1,1,1,1,12,1,1,1,1,1,1,2,1
20191103798,1,3,1,2,2,2,2,2,1,2,2,1,2,1,1,1,4,5,1,1,1,1,1,1,1,4,1,1,1,2,2,1,1,2,7,0,1,2,50,1,1,1,1,1,1,1,1,4,11,1,1,1,1,3,1,1,1
20191103829,3,4,1,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1,7,1,2,2,2,2,2,1,2,6,0,1,2,32,1,1,1,4,3,1,1,1,2,1,2,1,1,1,1,1,1,1
20191103833,2,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,7,1,2,2,2,1,1,1,3,2,1,1,1,2,2,1,2,3,0,1,1,57,1,2,1,1,1,1,1,1,0,12,1,1,1,1,1,1,1,1
20191103847,1,4,1,2,2,2,2,2,1,2,2,1,1,1,2,1,4,15,2,2,2,2,1,1,2,5,2,1,2,2,2,1,1,2,8,0,1,2,45,3,1,1,1,1,1,1,1,4,12,1,1,1,1,1,1,2,1
20191103872,1,1,1,2,2,2,2,2,1,2,2,2,3,2,2,2,4,2,2,2,2,1,1,2,2,7,2,1,1,2,2,1,1,2,3,0,1,1,41,1,2,1,1,1,1,1,1,0,10,1,1,1,1,1,1,1,1
20191103986,5,3,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,2,1,1,1,2,7,2,2,2,2,2,1,1,2,7,0,1,2,39,1,1,1,1,2,1,1,1,4,9,3,1,1,1,2,2,2,1
20191104005,2,3,1,2,2,2,2,2,1,1,2,1,1,1,1,1,4,12,1,1,1,2,1,1,1,7,1,2,2,1,1,1,1,2,6,0,1,1,48,1,2,1,2,2,1,3,1,2,2,1,1,2,3,4,2,2,1
20191104032,4,2,1,2,2,2,2,2,1,2,2,3,1,2,2,2,3,6,1,2,2,1,2,1,1,7,2,1,2,2,2,1,1,2,3,0,1,2,50,1,1,1,4,3,1,3,1,0,8,1,1,1,1,1,2,1,2
20191104035,5,4,1,2,2,2,2,2,1,2,2,2,1,2,1,1,4,10,1,1,2,1,1,2,2,3,1,2,1,2,1,2,1,2,3,0,1,1,38,1,2,1,1,1,1,1,1,0,12,1,1,1,1,2,1,1,2
20191104037,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,8,2,2,2,2,2,2,2,7,2,1,2,2,1,2,2,4,5,0,1,1,44,1,2,1,1,1,1,2,1,2,5,1,1,1,1,3,1,2,2
20191104048,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,3,2,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,2,4,0,5,1,63,1,2,5,1,1,1,1,6,0,11,1,1,1,1,1,1,1,2
20191104057,1,3,1,2,2,2,2,2,1,2,2,2,1,3,2,3,4,8,2,2,1,1,1,2,2,3,2,2,1,2,2,1,1,2,6,0,1,2,56,1,1,1,2,2,1,1,1,3,9,1,1,1,1,1,1,2,1
20191104058,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,3,1,2,1,2,2,1,2,5,2,2,2,2,2,2,1,2,4,0,1,1,44,1,2,1,1,1,1,2,1,1,9,1,1,1,1,1,1,2,1
20191104086,2,4,1,2,2,2,2,2,1,1,2,1,1,1,1,1,2,10,1,1,2,1,2,1,1,2,2,2,1,2,1,2,2,3,5,0,1,2,40,1,1,1,1,1,1,1,1,2,7,1,1,1,1,2,2,2,1
20191104146,2,3,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,5,1,1,1,1,1,1,1,5,1,1,1,2,1,1,1,2,5,0,1,1,41,1,2,1,1,1,1,3,1,2,8,1,1,1,1,2,1,1,1
20191104161,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,3,1,2,1,1,1,1,2,7,2,2,1,1,2,1,1,2,5,0,1,2,43,1,1,1,2,2,1,1,1,2,12,1,1,1,1,1,1,1,2
20191104162,1,1,1,2,2,2,2,2,1,2,2,1,1,2,1,2,4,2,1,1,2,2,1,1,1,7,1,1,1,2,2,1,1,6,5,0,1,2,40,1,1,1,1,1,1,1,1,0,9,1,1,1,1,1,2,1,2
20191104186,5,1,1,2,2,1,2,2,1,2,2,1,1,1,1,1,3,3,1,1,1,1,1,2,1,4,1,2,1,1,2,1,1,2,4,0,1,1,48,1,2,1,2,2,1,1,1,1,11,1,1,1,1,2,1,1,2
20191104188,2,4,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,7,2,2,2,2,2,2,1,2,4,0,1,2,57,1,1,1,1,1,1,1,1,1,10,1,1,1,1,2,1,1,1
20191104212,5,3,1,2,2,2,2,2,1,2,2,2,2,1,1,1,3,4,1,1,1,1,1,2,1,6,1,1,2,2,1,1,1,2,5,0,1,2,37,1,1,1,1,1,1,1,1,2,7,1,1,1,1,2,2,1,2
20191104231,1,4,1,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,7,2,1,2,1,2,2,1,2,4,0,1,1,42,1,2,1,4,2,1,3,1,1,4,1,1,1,1,1,1,1,1
20191104258,1,1,1,2,2,2,2,2,2,1,2,2,1,1,2,1,4,24,2,2,1,2,2,2,1,7,2,2,1,1,1,1,1,2,5,0,1,1,57,1,2,1,1,1,1,2,1,2,10,1,1,1,1,1,1,2,1
20191104270,5,2,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,3,1,1,2,1,1,1,2,6,1,1,1,2,1,1,1,2,3,0,1,2,34,1,1,3,1,1,2,1,2,0,9,2,1,1,1,2,1,1,1
20191104283,1,3,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,3,2,2,1,2,1,1,2,3,2,2,1,2,2,1,1,2,4,0,1,1,52,1,2,1,1,1,1,2,1,1,12,1,1,1,1,1,2,1,2
20191104325,1,2,1,2,2,2,2,2,1,2,2,2,1,2,1,1,3,7,2,1,1,2,1,1,1,4,2,2,2,1,2,1,1,2,5,0,1,2,39,1,1,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,2
20191104338,2,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,7,1,2,2,2,2,2,1,2,3,0,1,1,52,1,2,1,1,1,1,1,1,0,8,1,1,1,1,1,1,2,1
20191104372,2,2,1,2,2,2,2,2,1,2,2,3,1,1,1,2,3,7,1,1,1,1,2,2,1,5,1,2,2,1,2,1,1,2,3,0,6,2,56,6,1,1,4,3,1,1,1,0,12,1,1,1,1,1,1,1,1
20191104389,2,3,1,2,2,2,2,2,1,2,1,2,1,1,1,1,2,2,1,1,1,2,2,1,1,3,1,2,2,2,2,1,1,2,4,0,1,2,48,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,2,1
20191104393,5,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,4,8,2,2,1,1,1,1,2,7,1,2,2,2,1,1,2,3,3,0,1,1,56,1,2,5,1,1,2,3,2,0,4,2,1,1,1,1,1,2,2
20191104396,1,3,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,2,2,2,2,7,1,2,2,2,2,1,1,2,6,0,1,2,45,1,1,1,4,3,1,1,1,3,8,1,1,1,1,3,1,2,2
20191104405,1,1,1,2,2,2,2,2,2,2,1,3,3,1,1,1,3,4,1,2,1,2,1,2,1,4,1,1,1,1,2,1,2,6,3,0,1,1,45,1,2,1,1,1,1,1,1,0,10,1,1,1,1,2,1,2,2
20191104418,1,3,1,2,2,2,2,2,1,2,2,2,1,2,3,2,4,30,2,2,2,2,1,1,1,7,2,2,2,1,1,2,1,2,4,0,1,2,50,1,1,1,1,1,1,1,1,1,12,1,1,1,1,1,1,1,1
20191104452,5,4,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,2,2,1,2,1,2,1,1,3,1,2,2,2,1,1,1,2,6,0,1,2,38,1,1,1,1,1,1,1,1,3,9,1,1,1,1,1,1,1,1
20191104468,2,3,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,10,2,2,2,1,1,1,2,6,1,2,1,2,2,1,1,2,5,0,1,2,49,1,1,1,1,1,1,2,1,2,9,2,1,1,1,1,1,1,1
20191104493,1,1,1,2,2,2,2,2,1,2,2,3,1,2,1,4,3,2,1,1,1,1,1,1,1,5,2,1,2,2,2,1,1,2,5,0,1,2,36,1,1,1,3,2,1,1,1,2,6,1,1,1,1,1,1,1,1
20191104494,1,4,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,4,1,1,1,1,1,2,2,7,1,1,1,2,2,1,1,2,4,0,1,1,51,1,2,1,1,1,1,2,1,1,4,1,1,1,1,1,1,1,1
20191104502,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,4,5,1,1,1,2,2,1,2,7,1,1,1,2,2,1,1,2,4,0,1,2,38,1,1,1,4,3,1,1,1,1,7,1,1,1,1,1,1,1,1
20191104507,1,4,1,2,2,2,2,2,1,2,2,3,2,1,2,2,3,1,2,2,2,1,1,1,2,2,1,2,2,2,2,1,1,2,6,0,1,2,36,1,1,1,2,2,1,1,1,3,12,1,1,1,1,3,1,2,2
20191104508,1,2,1,2,2,2,2,2,2,2,2,3,1,2,2,2,4,14,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,2,4,0,1,2,38,1,1,1,4,3,1,1,1,1,8,1,1,1,1,1,1,1,2
20191104541,1,4,1,2,2,2,2,2,2,2,2,1,1,2,3,2,4,21,1,2,2,2,1,1,1,7,1,2,2,2,2,1,2,2,3,0,1,1,56,1,2,1,1,1,1,1,1,0,12,1,1,1,1,1,1,2,2
20191104601,1,3,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,5,2,2,2,2,1,1,1,6,2,2,1,2,2,1,1,2,4,0,1,1,53,1,2,1,1,1,1,3,1,1,8,1,1,1,1,1,1,1,1
20191104609,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,8,2,1,2,2,2,2,1,5,1,2,2,2,1,2,1,2,4,0,1,2,44,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,1
20191104649,1,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,3,5,2,1,1,1,1,1,1,5,1,2,2,2,2,2,2,3,6,0,1,1,48,1,2,1,1,1,1,3,1,3,4,1,1,1,1,2,1,1,1
20191104660,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,3,5,1,1,1,1,1,1,1,4,2,1,2,2,2,1,1,2,5,0,3,2,34,3,2,1,1,1,1,1,1,2,8,1,1,1,1,2,1,1,1
20191104690,3,4,1,2,2,2,2,2,1,2,2,2,1,3,2,3,1,1,1,1,1,1,1,1,1,7,2,2,2,2,1,1,1,2,4,0,1,1,53,1,2,1,4,3,1,3,1,1,3,2,1,2,3,1,2,2,1
20191104693,1,4,1,2,2,2,2,2,1,2,2,1,2,1,1,2,4,8,1,2,1,1,2,1,1,4,2,2,1,2,2,1,1,2,7,0,1,2,35,1,1,1,2,2,1,3,1,4,3,2,1,1,1,1,1,1,1
20191104707,2,3,1,2,2,2,2,2,1,1,2,2,1,1,1,1,4,8,1,2,2,2,1,1,2,3,2,1,1,1,2,1,1,2,4,0,1,2,37,3,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1
20191104724,2,4,1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,4,2,2,1,1,1,1,1,2,2,2,2,2,2,1,1,2,4,0,1,2,52,1,1,1,4,3,1,1,1,1,9,1,1,1,1,2,1,2,1
20191104749,1,3,1,2,2,2,2,2,1,2,2,2,1,2,2,3,1,10,2,2,2,1,1,1,2,3,2,1,2,1,2,1,1,2,3,0,1,2,51,1,1,1,2,2,1,1,1,0,9,1,1,1,1,1,1,1,1
20191104776,2,4,1,2,2,2,2,2,1,2,2,1,2,1,2,1,3,5,1,2,1,2,1,1,1,6,2,2,2,2,2,1,2,4,5,0,1,2,50,1,1,1,2,2,1,1,1,2,10,1,1,1,1,1,1,2,1
20191104784,1,4,1,2,2,2,2,2,1,2,2,1,1,1,1,1,4,0,2,2,2,1,2,1,1,7,2,2,1,2,2,2,1,2,5,0,1,1,54,1,2,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1
20191104817,2,4,1,2,2,2,2,2,2,2,2,2,1,1,1,1,4,8,1,2,2,2,1,1,1,5,2,2,2,2,2,2,1,2,5,0,1,2,48,1,1,5,1,1,2,1,2,2,6,1,1,1,1,1,1,2,1
20191104833,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,12,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2,2,6,0,1,2,53,5,2,1,1,2,1,1,1,1,7,1,1,1,1,1,1,2,2
20191104864,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,1,1,1,1,1,2,1,6,2,2,2,2,2,2,1,2,5,0,1,1,39,1,2,1,1,1,1,1,1,2,11,1,1,1,1,2,1,1,1
20191104872,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,8,2,1,1,1,1,1,2,3,2,1,2,2,2,1,1,2,4,0,1,2,36,3,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1
20191104887,2,3,1,2,2,2,2,2,1,2,2,2,1,2,2,2,4,2,1,2,1,1,1,1,2,3,1,2,1,1,2,1,1,2,4,0,1,1,42,1,2,1,1,1,1,1,1,1,8,1,1,1,1,1,1,2,1
20191104899,3,3,1,2,2,2,2,2,1,2,2,2,1,2,2,3,3,3,2,1,1,1,2,1,2,7,2,2,2,2,2,2,1,2,3,0,1,1,58,1,2,1,1,1,1,3,1,0,5,1,1,1,1,2,1,1,1
20191104913,1,4,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,6,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,4,0,1,1,52,1,2,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1
20191104914,3,3,1,2,2,2,2,2,1,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,1,0,2,1,2,2,2,2,1,2,3,0,3,1,47,1,2,1,4,3,1,3,1,0,1,1,1,1,1,3,1,1,2
20191104935,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,1,3,4,2,1,2,2,1,1,2,5,2,2,2,2,2,1,1,2,5,0,4,2,51,4,1,1,1,1,1,1,1,2,6,1,1,1,1,3,1,2,2
20191104950,2,2,1,2,2,2,2,2,1,2,2,2,3,1,1,1,4,2,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,2,3,0,1,2,30,5,2,3,4,3,6,1,4,0,5,1,1,2,3,3,2,2,1
20191104978,3,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,3,3,1,1,1,2,1,1,1,7,1,2,2,2,1,1,2,4,3,0,1,2,44,1,1,1,1,2,1,1,1,0,2,1,1,2,3,2,2,2,1
20191105000,2,4,1,2,2,2,2,2,1,2,2,1,1,1,1,2,4,5,2,1,1,2,1,2,1,7,2,2,1,1,2,1,2,3,6,0,1,1,49,1,2,1,1,1,1,3,1,4,7,1,1,1,1,1,1,1,1
20191105009,2,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,7,1,2,1,2,2,2,1,2,3,0,1,2,33,3,1,5,1,1,2,1,2,0,4,2,1,1,1,2,1,1,2
20191105060,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,2,3,1,1,1,2,1,1,1,3,2,1,2,2,2,2,1,2,3,0,1,2,49,3,1,1,1,1,1,1,1,0,9,1,1,1,1,1,1,1,1
20191105061,3,2,1,2,2,2,2,2,2,2,2,2,1,2,3,4,1,4,1,2,2,1,1,1,1,7,2,2,1,1,2,1,1,2,4,0,1,2,50,1,1,1,2,2,1,2,1,1,9,1,1,1,1,1,1,2,1
20191105089,2,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,4,9,1,2,1,2,2,1,1,7,2,2,2,2,2,2,1,2,5,0,1,2,57,1,1,1,2,2,1,2,1,2,7,1,1,1,1,1,1,2,1
20191105105,2,3,1,2,2,2,2,2,1,2,2,2,1,2,2,2,4,7,2,2,2,2,1,1,2,2,2,2,1,2,2,2,1,2,4,0,1,1,44,1,2,1,1,1,1,3,1,1,11,1,1,1,1,1,1,2,1
